FullDate, Year, Month, DATE, Acrodictys, Agrocybe, Algae, Alternaria, Arthimium, Ascomycetes, Asperisporium, Basidiomycetes, Beltrania, Botrytis, Cercospora, Cladosporium, Curvularia, *D. conidia/hyphae, Dendryphiella, Drechslera/Helmintho., Dichotomophthora, Diplococcum, Epicoccum, Fusariella, Ganoderma, Helicomina, Microsporum, Misc. Fungus (Hyaline), Monodictys, Myxomycete/Smut, Nigrospora, Penicillium/Aspergillus, Periconia, Pestalotiopsis, Pithomyces, Powdery Mildew, Pseudocercospora, Puccinia, Rust, Spegazinia, Stemphyllium, Tetrapola, Tilletia, Torula
1/24/2017,2017,1,24, NA, NA,98,180, NA,3676, NA,612, NA, NA,66,2410,94, NA, NA,42, NA, NA,70, NA, NA, NA, NA, NA, NA,232,20,142, NA, NA,10, NA, NA, NA,6, NA, NA, NA, NA,12
1/25/2017,2017,1,25, NA, NA,40,80, NA,2844, NA,668, NA, NA,296,4722,74, NA, NA,64, NA, NA,102, NA, NA, NA, NA, NA, NA,240, NA,384,72, NA,10, NA, NA, NA,8,6,30,2, NA,8
1/26/2017,2017,1,26, NA, NA, NA,112, NA,2280, NA,200, NA, NA,64,1390,80, NA, NA,18, NA, NA,60, NA, NA, NA, NA, NA, NA,134, NA,188,40, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,6
1/27/2017,2017,1,27, NA, NA,178,36, NA,2116, NA,410, NA, NA,70,2104,48, NA, NA,16, NA, NA,10, NA, NA, NA, NA, NA, NA,184,10,80,4, NA, NA, NA, NA, NA, NA,6,8, NA, NA,30
1/30/2017,2017,1,30, NA, NA,138,45, NA,1003, NA,208, NA, NA,106,1138,10, NA, NA,16, NA, NA,10, NA, NA, NA, NA, NA, NA,267,8,133,28, NA, NA, NA, NA, NA,4, NA, NA, NA, NA,12
1/31/2017,2017,1,31, NA, NA,84,24, NA,410, NA,140, NA, NA,66,1020,4, NA, NA,4, NA, NA,20, NA, NA, NA, NA, NA, NA, NA, NA,210,8, NA,6, NA, NA, NA, NA,10, NA, NA, NA, NA
12/3/2018,2018,12,3, NA, NA,93,74, NA,2290, NA,376, NA, NA,12,2053,68, NA, NA,30, NA, NA,8, NA, NA, NA, NA, NA, NA,178,6,70,8, NA, NA,10, NA, NA,12,6,16, NA, NA,16
12/4/2018,2018,12,4, NA, NA,186,20, NA,1798, NA,261, NA, NA,24,2569,52, NA, NA,4, NA, NA,10, NA, NA, NA, NA, NA, NA,129,10,54, NA, NA,8,2, NA, NA,8,4,2, NA, NA, NA
12/5/2018,2018,12,5, NA, NA, NA,12, NA,1852, NA,279, NA, NA,6,1154,24, NA, NA,6, NA, NA,6, NA, NA, NA, NA, NA, NA,139,6,36,12, NA, NA, NA, NA, NA, NA,12, NA, NA, NA, NA
12/6/2018,2018,12,6, NA, NA, NA,32, NA,1743, NA,98, NA, NA, NA,455,42, NA, NA,30, NA, NA,12, NA, NA, NA, NA, NA, NA,200,28, NA, NA,6, NA,6, NA, NA,12,18, NA,2, NA,12
12/7/2018,2018,12,7, NA, NA, NA,12, NA,1634, NA,170, NA, NA, NA,1694,42, NA, NA,6, NA, NA, NA, NA, NA, NA, NA, NA, NA,170,12,60, NA, NA, NA, NA, NA, NA,10, NA, NA, NA, NA, NA
12/10/2018,2018,12,10, NA, NA, NA,2, NA,820, NA,267, NA, NA,4,698, NA, NA, NA, NA, NA, NA,4, NA, NA, NA, NA, NA, NA,36, NA,60, NA, NA, NA, NA, NA, NA, NA,2, NA, NA, NA,10
12/11/2018,2018,12,11, NA, NA,8,4, NA,623, NA,287, NA, NA,6,490, NA, NA, NA, NA, NA, NA,14, NA, NA, NA, NA, NA, NA,72, NA,24, NA, NA,2, NA, NA, NA,4,4,2, NA, NA,2
12/12/2018,2018,12,12, NA, NA, NA,4, NA,500, NA,267, NA, NA,2,388,6, NA, NA,8, NA, NA, NA, NA, NA, NA, NA, NA, NA,30, NA,40, NA, NA, NA, NA, NA, NA,4, NA, NA, NA, NA, NA
12/13/2018,2018,12,13, NA, NA, NA,2, NA,891, NA,170, NA, NA,4,631,6, NA, NA,2, NA, NA,18, NA, NA, NA, NA, NA, NA,70, NA,24,2, NA, NA, NA, NA, NA,2, NA, NA, NA, NA, NA
12/14/2018,2018,12,14, NA, NA,137,164, NA,2512, NA,340, NA, NA,42,2116,8, NA, NA,74, NA, NA,60, NA, NA, NA, NA, NA, NA,216,8,70,8, NA,6, NA, NA, NA,2,2, NA, NA, NA,2
12/17/2018,2018,12,17, NA, NA, NA, NA, NA,1093, NA,583, NA, NA, NA,491,6, NA, NA,4, NA, NA, NA, NA, NA, NA, NA, NA, NA,94, NA,28, NA, NA, NA, NA, NA, NA,4, NA, NA, NA, NA, NA
12/18/2018,2018,12,18, NA, NA, NA,12, NA,897, NA,317, NA, NA, NA,789,24, NA, NA,4, NA, NA,4, NA, NA, NA, NA, NA, NA,90, NA,24,4, NA, NA, NA, NA, NA,4, NA, NA, NA, NA,8
12/19/2018,2018,12,19, NA, NA, NA,10, NA,668, NA,194, NA, NA,4,340,8, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,54,4,42,2, NA,2, NA, NA, NA, NA, NA, NA, NA, NA, NA
12/20/2018,2018,12,20, NA, NA, NA,6, NA,1152, NA,295, NA, NA,6,413,4, NA, NA,2, NA, NA,2, NA, NA, NA, NA, NA, NA,56,10,109, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
12/21/2018,2018,12,21, NA, NA,202,103, NA,1800, NA,407, NA, NA,6,836,20, NA, NA,56, NA, NA,38, NA, NA, NA, NA, NA, NA,662,6,504,4, NA,4,2, NA, NA,6,6,6, NA, NA,8
12/26/2018,2018,12,26, NA, NA, NA,14, NA,2399, NA,303, NA, NA, NA,899,10, NA, NA, NA, NA, NA,8, NA, NA, NA, NA, NA, NA,52,4, NA, NA, NA, NA,8, NA, NA,2, NA, NA, NA, NA,16
12/27/2018,2018,12,27, NA, NA, NA,14, NA,1093, NA,97, NA, NA,8,1300,6, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,28,2, NA,2, NA, NA,4, NA, NA,6, NA, NA, NA, NA, NA
12/28/2018,2018,12,28, NA, NA,6,6, NA,2794, NA,285, NA, NA,6,552, NA, NA, NA, NA, NA, NA,2, NA, NA, NA, NA, NA, NA,54,14,70, NA, NA,4,2, NA, NA,2,6,6, NA, NA, NA
12/31/2018,2018,12,31, NA, NA, NA, NA, NA,1245, NA,182, NA, NA, NA,479, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,14, NA, NA, NA, NA,2, NA, NA, NA, NA, NA, NA, NA, NA, NA
11/1/2018,2018,11,1, NA, NA, NA, NA, NA,3687, NA,583, NA, NA,30,629,14, NA, NA,12, NA, NA, NA, NA, NA, NA, NA, NA, NA,68,6,30,4, NA, NA, NA, NA, NA,6, NA, NA, NA, NA, NA
11/2/2018,2018,11,2, NA, NA,8,14, NA,2002, NA,643, NA, NA,20,836,10, NA, NA,12, NA, NA, NA, NA, NA, NA, NA, NA, NA,194,6,120, NA, NA,4, NA, NA, NA,2,6, NA, NA, NA,2
11/5/2018,2018,11,5, NA, NA, NA,62, NA,1919, NA,425, NA, NA, NA,1117,2, NA, NA,2, NA, NA,8, NA, NA, NA, NA, NA, NA,135,6,38, NA, NA, NA,4, NA, NA,16,2,24, NA, NA,8
11/6/2018,2018,11,6, NA, NA,58,10, NA,1330, NA,200, NA, NA,99,1081,28, NA, NA,8, NA, NA,2, NA, NA, NA, NA, NA, NA,38,16,24,4, NA,2,4, NA, NA,18, NA, NA, NA, NA,10
11/7/2018,2018,11,7, NA, NA,8,32, NA,1385, NA,534, NA, NA,139,2788,93, NA, NA,38, NA, NA, NA, NA, NA, NA, NA, NA, NA,83,34, NA,18, NA,4,16, NA, NA,12, NA, NA,4, NA, NA
11/8/2018,2018,11,8, NA, NA,20,52, NA,4659, NA,729, NA, NA,346,4556,139, NA, NA,26, NA, NA,4, NA, NA, NA, NA, NA, NA,174,48,190,16, NA,14,18, NA, NA,4,2,4,6, NA,4
11/9/2018,2018,11,9, NA, NA,44,10, NA,3717, NA,698, NA, NA,202,1992,36, NA, NA,20, NA, NA,6, NA, NA, NA, NA, NA, NA,125,36,321,10, NA,6, NA, NA, NA,8,2, NA, NA, NA, NA
11/13/2018,2018,11,13, NA, NA,498,6, NA,996, NA,224, NA, NA, NA,832,2, NA, NA,2, NA, NA,2, NA, NA, NA, NA, NA, NA,95,8,168, NA, NA, NA,20, NA, NA,6,2, NA, NA, NA, NA
11/14/2018,2018,11,14, NA, NA,271,14, NA,680, NA,121, NA, NA, NA,965,2, NA, NA,6, NA, NA,2, NA, NA, NA, NA, NA, NA,194, NA,26, NA, NA,4, NA, NA, NA,6,10,6, NA, NA, NA
11/15/2018,2018,11,15, NA, NA,52,2, NA,868, NA,139, NA, NA, NA,1178,16, NA, NA, NA, NA, NA,2, NA, NA, NA, NA, NA, NA,121,4,85, NA, NA, NA, NA, NA, NA,4,8, NA, NA, NA,6
11/16/2018,2018,11,16, NA, NA,30,24, NA,911, NA,121, NA, NA, NA,990,10, NA, NA,6, NA, NA, NA, NA, NA, NA, NA, NA, NA,127,10,117, NA, NA,10, NA, NA, NA,12,20,4,2, NA,16
11/19/2018,2018,11,19, NA, NA,10, NA, NA,3383, NA,309, NA, NA, NA,625,4, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,119,6,40, NA, NA,2, NA, NA, NA,2, NA,2, NA, NA, NA
11/20/2018,2018,11,20, NA, NA, NA,8, NA,2284, NA,188, NA, NA, NA,698, NA, NA, NA, NA, NA, NA,2, NA, NA, NA, NA, NA, NA,46,2,14, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
11/21/2018,2018,11,21, NA, NA,74,8, NA,1767, NA,267, NA, NA,4,704,10, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,127,18,42,12, NA, NA, NA, NA, NA, NA,8,6, NA, NA, NA
11/26/2018,2018,11,26, NA, NA,60,113, NA,868, NA,243, NA, NA,30,4750,58, NA, NA,51, NA, NA, NA, NA, NA, NA, NA, NA, NA,338,12,52,16, NA,6, NA, NA, NA,12,28,6, NA, NA,26
11/27/2018,2018,11,27, NA, NA,48,16, NA,413, NA,275, NA, NA,8,2610,101, NA, NA,121, NA, NA, NA, NA, NA, NA, NA, NA, NA,166,4,42,8, NA,6, NA, NA, NA,4,4, NA, NA, NA,6
11/28/2018,2018,11,28, NA, NA,8,16, NA,449, NA,182, NA, NA,10,895,40, NA, NA,12, NA, NA,6, NA, NA, NA, NA, NA, NA,180,14, NA,4, NA, NA, NA, NA, NA, NA,12, NA,2, NA,4
11/29/2018,2018,11,29, NA, NA, NA,16, NA,1306, NA,139, NA, NA,2,1233,28, NA, NA,4, NA, NA,6, NA, NA, NA, NA, NA, NA,91,16, NA,2, NA,4, NA, NA, NA,14, NA, NA, NA, NA,8
11/30/2018,2018,11,30, NA, NA,6,12, NA,2448, NA,157, NA, NA,6,1445,14, NA, NA, NA, NA, NA,6, NA, NA, NA, NA, NA, NA,135,18,20,2, NA, NA,2, NA, NA,8, NA, NA, NA, NA,6
10/1/2018,2018,10,1, NA, NA, NA,10, NA,6771, NA,2041, NA, NA,117,1530,234, NA, NA,14, NA, NA, NA, NA, NA, NA, NA, NA, NA,295,28,137,2, NA,2, NA, NA, NA,4, NA, NA, NA, NA,2
10/2/2018,2018,10,2, NA, NA, NA,8, NA,7103, NA,1652, NA, NA,64,413,40, NA, NA,6, NA, NA,2, NA, NA, NA, NA, NA, NA,196,8,127,2, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,16
10/3/2018,2018,10,3, NA, NA, NA,2, NA,3705, NA,1385, NA, NA,54,429,91, NA, NA,18, NA, NA, NA, NA, NA, NA, NA, NA, NA,245,20,64,6, NA,6, NA, NA, NA,2,2, NA, NA, NA,8
10/4/2018,2018,10,4, NA, NA,8,46, NA,2911, NA,1121, NA, NA,164,1176,295, NA, NA,123, NA, NA, NA, NA, NA, NA, NA, NA, NA,633,30,60,18, NA,4, NA, NA, NA, NA,4, NA,4, NA,12
10/5/2018,2018,10,5, NA, NA, NA,6, NA,1543, NA,1223, NA, NA,89,996,232, NA, NA,46, NA, NA, NA, NA, NA, NA, NA, NA, NA,321,56,194,18, NA,2, NA, NA, NA,2,6, NA, NA, NA,10
10/8/2018,2018,10,8, NA, NA, NA,14, NA,3171, NA,1008, NA, NA,107,1676,143, NA, NA,12, NA, NA, NA, NA, NA, NA, NA, NA, NA,599,20,180,8, NA,10,6, NA, NA,2,2, NA,2, NA,4
10/9/2018,2018,10,9, NA, NA, NA,4, NA,2713, NA,1415, NA, NA,36,963,96, NA, NA,16, NA, NA, NA, NA, NA, NA, NA, NA, NA,761,28,78,6, NA,12,2, NA, NA,8,16, NA,4, NA,36
10/10/2018,2018,10,10, NA, NA,81, NA, NA,5880, NA,1174, NA, NA,60,680,105, NA, NA,34, NA, NA, NA, NA, NA, NA, NA, NA, NA,536,54,137,6, NA,2,2, NA, NA,8,6, NA,6, NA,2
10/11/2018,2018,10,11, NA, NA,24,24, NA,6441, NA,846, NA, NA,95,846,139, NA, NA,97, NA, NA, NA, NA, NA, NA, NA, NA, NA,279,34,48,12, NA,6, NA, NA, NA,6,6,6,4, NA,8
10/12/2018,2018,10,12, NA, NA,44,10, NA,4774, NA,1731, NA, NA,190,3505,117, NA, NA,20, NA, NA, NA, NA, NA, NA, NA, NA, NA,380,38,166,8, NA, NA,6, NA, NA,20,6,2,4, NA,8
10/15/2018,2018,10,15, NA, NA,8,16, NA,2284, NA,467, NA, NA,93,1366,99, NA, NA,10, NA, NA, NA, NA, NA, NA, NA, NA, NA,313,32,87,8, NA,4,4, NA, NA,16,4, NA,4, NA,12
10/16/2018,2018,10,16, NA, NA, NA, NA, NA,3207, NA,394, NA, NA,10,905,16, NA, NA, NA, NA, NA,2, NA, NA, NA, NA, NA, NA,360,6,95, NA, NA, NA, NA, NA, NA,4, NA, NA, NA, NA,2
10/17/2018,2018,10,17, NA, NA, NA,4, NA,2879, NA,510, NA, NA,14,243,16, NA, NA,4, NA, NA, NA, NA, NA, NA, NA, NA, NA,40,6,52, NA, NA,2, NA, NA, NA, NA, NA, NA, NA, NA, NA
10/18/2018,2018,10,18, NA, NA, NA,8, NA,3892, NA,637, NA, NA,26,461,14, NA, NA,22, NA, NA, NA, NA, NA, NA, NA, NA, NA,64,10,24,8, NA,2, NA, NA, NA,6,2, NA, NA, NA, NA
10/19/2018,2018,10,19, NA, NA,8,4, NA,6565, NA,1028, NA, NA,180,888,38, NA, NA,8, NA, NA, NA, NA, NA, NA, NA, NA, NA,273,24,153,18, NA,2, NA, NA, NA,12, NA, NA, NA, NA, NA
10/22/2018,2018,10,22, NA, NA, NA,4, NA,3039, NA,354, NA, NA,16,627,8, NA, NA,6, NA, NA, NA, NA, NA, NA, NA, NA, NA,50, NA,56, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
10/23/2018,2018,10,23, NA, NA, NA,10, NA,1644, NA,453, NA, NA,56,1239,48, NA, NA,24, NA, NA, NA, NA, NA, NA, NA, NA, NA,251,12, NA,8, NA,4, NA, NA, NA,4,2, NA,2, NA,22
10/24/2018,2018,10,24, NA, NA, NA,12, NA,3622, NA,376, NA, NA,85,836,12, NA, NA,14, NA, NA, NA, NA, NA, NA, NA, NA, NA,214, NA,159,8, NA, NA,8, NA, NA,4,10, NA,4, NA,10
10/25/2018,2018,10,25, NA, NA,8, NA, NA,5965, NA,1437, NA, NA,30,1381,12, NA, NA,4, NA, NA, NA, NA, NA, NA, NA, NA, NA,109, NA,388, NA, NA,2, NA, NA, NA, NA, NA, NA, NA, NA, NA
10/26/2018,2018,10,26, NA, NA,16,18, NA,5289, NA,840, NA, NA,125,1097,30, NA, NA,34, NA, NA, NA, NA, NA, NA, NA, NA, NA,111,24,145,4, NA,6, NA, NA, NA,6,2,6, NA, NA, NA
10/29/2018,2018,10,29, NA, NA,8,52, NA,1443, NA,781, NA, NA,198,1377,96, NA, NA,60, NA, NA,8, NA, NA, NA, NA, NA, NA,279,54,58,24, NA,2,6, NA, NA,10,4,4,4, NA,2
10/30/2018,2018,10,30, NA, NA,64,83, NA,1069, NA,807, NA, NA,117,1587,54, NA, NA,44, NA, NA, NA, NA, NA, NA, NA, NA, NA,200,18,42,10, NA,2, NA, NA, NA,8, NA,6,2, NA, NA
10/31/2018,2018,10,31, NA, NA, NA,50, NA,1786, NA,680, NA, NA,212,2393,85, NA, NA,46, NA, NA, NA, NA, NA, NA, NA, NA, NA,212,26,135,24, NA,4,2, NA, NA,16,8,2,4, NA, NA
9/4/2018,2018,9,4, NA, NA,6, NA, NA,8924, NA,1652, NA, NA, NA,2903,16, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,8, NA,409,2, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
9/5/2018,2018,9,5, NA, NA, NA,44, NA,4586, NA,905, NA, NA,64,2223,52, NA, NA,14, NA, NA, NA, NA, NA, NA, NA, NA, NA,58,127,162,4, NA,4, NA, NA, NA,2, NA, NA, NA, NA, NA
9/6/2018,2018,9,6, NA, NA,16,50, NA,9082, NA,1998, NA, NA,74,1937,139, NA, NA,22, NA, NA,6, NA, NA, NA, NA, NA, NA,186,224,257,4, NA,6, NA, NA, NA,4,2,4,2, NA,2
9/7/2018,2018,9,7, NA, NA, NA,44, NA,6111, NA,1968, NA, NA,164,3001,125, NA, NA,22, NA, NA, NA, NA, NA, NA, NA, NA, NA,500,137,228,20, NA,8, NA, NA, NA, NA,2,2,2, NA, NA
9/10/2018,2018,9,10, NA, NA, NA,6, NA,9361, NA,1336, NA, NA,40,2180,30, NA, NA,2, NA, NA, NA, NA, NA, NA, NA, NA, NA,147,20,164,6, NA, NA, NA, NA, NA,4,2, NA,2, NA, NA
9/11/2018,2018,9,11, NA, NA,2,18, NA,3711, NA,990, NA, NA,24,4039,28, NA, NA,2, NA, NA,4, NA, NA, NA, NA, NA, NA,198,14,297,4, NA,6, NA, NA, NA,2, NA, NA, NA, NA, NA
9/12/2018,2018,9,12, NA, NA, NA, NA, NA,4556, NA,1986, NA, NA,8,656,10, NA, NA,6, NA, NA, NA, NA, NA, NA, NA, NA, NA,68,14,111, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
9/13/2018,2018,9,13, NA, NA, NA,20, NA,4033, NA,1227, NA, NA,44,1889,93, NA, NA,18, NA, NA, NA, NA, NA, NA, NA, NA, NA,247,81,816,6, NA, NA, NA, NA, NA,2, NA, NA, NA, NA,8
9/14/2018,2018,9,14, NA, NA,8,8, NA,5042, NA,1622, NA, NA,275,1451,68, NA, NA,20, NA, NA, NA, NA, NA, NA, NA, NA, NA,419,50,486,6, NA,8,4, NA, NA,2,4, NA, NA, NA,6
9/17/2018,2018,9,17, NA, NA,72,68, NA,5601, NA,1865, NA, NA,257,6009,147, NA, NA,74, NA, NA, NA, NA, NA, NA, NA, NA, NA,765,147,652,68, NA,4,8, NA, NA,18,10,4,2, NA,2
9/18/2018,2018,9,18, NA, NA,4,54, NA,4562, NA,1785, NA, NA,216,4392,186, NA, NA,64, NA, NA, NA, NA, NA, NA, NA, NA, NA,673,119,522,24, NA,6, NA, NA, NA,6,4,10,4, NA,26
9/19/2018,2018,9,19, NA, NA,24,58, NA,3547, NA,1318, NA, NA,234,3104,170, NA, NA,50, NA, NA, NA, NA, NA, NA, NA, NA, NA,603,107,206,40, NA,8, NA, NA, NA,2,24,2,8, NA,22
9/20/2018,2018,9,20, NA, NA,6,46, NA,2818, NA,1050, NA, NA,153,1336,145, NA, NA,32, NA, NA,2, NA, NA, NA, NA, NA, NA,423,46,238,32, NA,2, NA, NA, NA,4,18, NA,4, NA,4
9/21/2018,2018,9,21, NA, NA, NA,40, NA,3649, NA,1500, NA, NA,178,2662,113, NA, NA,56, NA, NA,2, NA, NA, NA, NA, NA, NA,779,36,261,24, NA,10,6, NA, NA,6,4, NA, NA, NA,10
9/24/2018,2018,9,24, NA, NA,16,54, NA,5996, NA,2727, NA, NA,226,4355,127, NA, NA,36, NA, NA, NA, NA, NA, NA, NA, NA, NA,405,147,226,6, NA,4,34, NA, NA, NA,18, NA,4, NA, NA
9/25/2018,2018,9,25, NA, NA,8,38, NA,3159, NA,1366, NA, NA,168,1944,162, NA, NA,30, NA, NA,2, NA, NA, NA, NA, NA, NA,417,85,192,32, NA,4,12, NA, NA,4,10, NA,10, NA,6
9/26/2018,2018,9,26, NA, NA, NA,16, NA,3638, NA,1494, NA, NA,28,1980,186, NA, NA,22, NA, NA, NA, NA, NA, NA, NA, NA, NA,508,62,111, NA, NA,6,2, NA, NA,6,6, NA,12, NA, NA
9/27/2018,2018,9,27, NA, NA, NA,6, NA,6068, NA,1196, NA, NA,34,1713,28, NA, NA,8, NA, NA, NA, NA, NA, NA, NA, NA, NA,585,28,240, NA, NA,4, NA, NA, NA, NA,2,4, NA, NA, NA
9/28/2018,2018,9,28, NA, NA,34,18, NA,6002, NA,2077, NA, NA,66,4039,95, NA, NA,20, NA, NA, NA, NA, NA, NA, NA, NA, NA,449,46,277,2, NA,2,4, NA, NA, NA,6, NA, NA, NA,10
8/1/2018,2018,8,1, NA, NA,26,8, NA,4185, NA,328, NA, NA,62,1385,56, NA, NA,8, NA, NA,2, NA, NA, NA, NA, NA, NA,155,72,78, NA, NA,8,2, NA, NA,6, NA, NA, NA, NA,2
8/2/2018,2018,8,2, NA, NA,26,204, NA,4179, NA,807, NA, NA,182,6524,324, NA, NA,52, NA, NA, NA, NA, NA, NA, NA, NA, NA,115,56,275,4, NA,8,2, NA, NA,2, NA,2,2, NA, NA
8/3/2018,2018,8,3, NA, NA, NA,141, NA,3244, NA,820, NA, NA,706,8547,330, NA, NA,52, NA, NA,12, NA, NA, NA, NA, NA, NA,151,164,291,12, NA,8,2, NA, NA, NA, NA,8, NA, NA, NA
8/6/2018,2018,8,6, NA, NA,36,26, NA,2478, NA,334, NA, NA,32,3007,155, NA, NA,32, NA, NA,2, NA, NA, NA, NA, NA, NA,180,139,125,6, NA,6, NA, NA, NA, NA, NA,4, NA, NA, NA
8/7/2018,2018,8,7, NA, NA,4,36, NA,2618, NA,461, NA, NA,74,3772,220, NA, NA,38, NA, NA,18, NA, NA, NA, NA, NA, NA,427,168,107,6, NA,4, NA, NA, NA,8,4, NA, NA, NA, NA
8/8/2018,2018,8,8, NA, NA,38,24, NA,3742, NA,540, NA, NA,135,2022,81, NA, NA,22, NA, NA,2, NA, NA, NA, NA, NA, NA,176,76,166,8, NA,6,4, NA, NA, NA,4, NA,2, NA, NA
8/9/2018,2018,8,9, NA, NA, NA,42, NA,3288, NA,785, NA, NA,538,4131,145, NA, NA,54, NA, NA,6, NA, NA, NA, NA, NA, NA,544,192,162,4, NA,6, NA, NA, NA, NA, NA, NA, NA, NA,8
8/10/2018,2018,8,10, NA, NA, NA,72, NA,2796, NA,836, NA, NA,479,4295,249, NA, NA,58, NA, NA,8, NA, NA, NA, NA, NA, NA,243,113,105,14, NA,4, NA, NA, NA, NA,4,16,2, NA,8
8/13/2018,2018,8,13, NA, NA, NA,32, NA,2209, NA,771, NA, NA,109,2899,226, NA, NA,68, NA, NA, NA, NA, NA, NA, NA, NA, NA,514,105,56, NA, NA,20, NA, NA, NA, NA, NA, NA, NA, NA, NA
8/14/2018,2018,8,14, NA, NA,16,52, NA,692, NA,400, NA, NA,68,1919,358, NA, NA,117, NA, NA,4, NA, NA, NA, NA, NA, NA,376,232, NA,10, NA,6, NA, NA, NA, NA,6, NA,4, NA,18
8/15/2018,2018,8,15, NA, NA,6,58, NA,2247, NA,919, NA, NA,52,1494,149, NA, NA,58, NA, NA,10, NA, NA, NA, NA, NA, NA,289,162, NA,14, NA,6,2, NA, NA, NA,14, NA,8, NA, NA
8/16/2018,2018,8,16, NA, NA, NA,40, NA,1470, NA,611, NA, NA,60,2051,295, NA, NA,84, NA, NA,6, NA, NA, NA, NA, NA, NA,346,198,76,8, NA, NA, NA, NA, NA,4,2, NA,4, NA, NA
8/17/2018,2018,8,17, NA, NA,16,32, NA,984, NA,425, NA, NA,119,1701,153, NA, NA,36, NA, NA,4, NA, NA, NA, NA, NA, NA,305,80,40,8, NA,2, NA, NA, NA,2,2, NA, NA, NA, NA
8/20/2018,2018,8,20, NA, NA, NA,8, NA,2077, NA,801, NA, NA,96,4446,52, NA, NA,32, NA, NA, NA, NA, NA, NA, NA, NA, NA,360,76,113,8, NA,4, NA, NA, NA,2,4, NA,2, NA, NA
8/21/2018,2018,8,21, NA, NA, NA,22, NA,2259, NA,534, NA, NA,139,3973,253, NA, NA,50, NA, NA, NA, NA, NA, NA, NA, NA, NA,510,101,145,10, NA,14, NA, NA, NA, NA,10,2,2, NA,4
8/22/2018,2018,8,22, NA, NA, NA,36, NA,2101, NA,609, NA, NA,234,3264,113, NA, NA,60, NA, NA,4, NA, NA, NA, NA, NA, NA,433,129,123,20, NA, NA, NA, NA, NA,10,4, NA,2, NA, NA
8/23/2018,2018,8,23, NA, NA, NA,46, NA,3754, NA,534, NA, NA,78,2855,218, NA, NA,56, NA, NA, NA, NA, NA, NA, NA, NA, NA,459,60,413,2, NA,6, NA, NA, NA, NA,6,2, NA, NA, NA
8/24/2018,2018,8,24, NA, NA, NA,119, NA,3316, NA,623, NA, NA,676,2452,164, NA, NA,97, NA, NA,6, NA, NA, NA, NA, NA, NA,317,56,261,34, NA,6,2, NA, NA,4,2, NA,2, NA,2
8/27/2018,2018,8,27, NA, NA, NA,26, NA,2211, NA,307, NA, NA,54,1368,121, NA, NA,24, NA, NA,4, NA, NA, NA, NA, NA, NA,504,96, NA, NA, NA,4, NA, NA, NA, NA,2, NA,2, NA, NA
8/28/2018,2018,8,28, NA, NA, NA,10, NA,2796, NA,409, NA, NA,78,1111,113, NA, NA,16, NA, NA, NA, NA, NA, NA, NA, NA, NA,259,109,66, NA, NA,8, NA, NA, NA, NA,2, NA,4, NA, NA
8/29/2018,2018,8,29, NA, NA, NA,20, NA,4592, NA,765, NA, NA,76,1028,216, NA, NA,70, NA, NA,2, NA, NA, NA, NA, NA, NA,370,91,145,2, NA,4, NA, NA, NA,4,6, NA, NA, NA,2
8/30/2018,2018,8,30, NA, NA, NA,30, NA,4378, NA,421, NA, NA,83,836,259, NA, NA,64, NA, NA, NA, NA, NA, NA, NA, NA, NA,334,117,85,6, NA,4,4, NA, NA,4, NA, NA, NA, NA, NA
8/31/2018,2018,8,31, NA, NA, NA,50, NA,1931, NA,425, NA, NA,68,3657,145, NA, NA,66, NA, NA, NA, NA, NA, NA, NA, NA, NA,157,70,247, NA, NA, NA,2, NA, NA,4, NA,2, NA, NA, NA
7/2/2018,2018,7,2, NA, NA,4,38, NA,3839, NA,321, NA, NA,22,382,70, NA, NA,26, NA, NA,10, NA, NA, NA, NA, NA, NA,204,32,218,2, NA,4,2, NA, NA,6,6,2,2, NA,2
7/3/2018,2018,7,3, NA, NA,4,48, NA,1895, NA,255, NA, NA,36,759,127, NA, NA,22, NA, NA,8, NA, NA, NA, NA, NA, NA,326,70,10,20, NA, NA, NA, NA, NA,10,6, NA,18, NA,4
7/5/2018,2018,7,5, NA, NA, NA,2, NA,7654, NA,261, NA, NA,2,552,2, NA, NA,2, NA, NA, NA, NA, NA, NA, NA, NA, NA,36,10,16, NA, NA, NA, NA, NA, NA,2, NA, NA, NA, NA, NA
